distance,wikidata_qid,osm_name,wikidata_url,josm_url,osm_type,score,place,location,osm_id,place_label
18.73971530630607,Q2592050,Middleton St. George,http://www.wikidata.org/entity/Q2592050,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2592050,node,68,,Point(-1.2799 54.4827),,Middleton-on-Leven
2.4435895164175787,Q6842040,Middleton St. George,http://www.wikidata.org/entity/Q6842040,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q6842040,node,68,,Point(-1.46667 54.5),,Middleton One Row
17.12063208886419,Q6919060,Middleton St. George,http://www.wikidata.org/entity/Q6919060,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q6919060,node,55,,Point(-1.57917 54.4299),,Moulton End
8.823389013131099,Q5599976,Middleton St. George,http://www.wikidata.org/entity/Q5599976,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q5599976,node,53,,Point(-1.466666666 54.433333333),,Great Smeaton
18.799371401050657,Q7083597,Carlyon,http://www.wikidata.org/entity/Q7083597,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7083597,node,51,,Point(-4.646 50.48),,Old Cardinham Castle
16.88666080355219,Q9340958,Carlyon,http://www.wikidata.org/entity/Q9340958,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q9340958,node,51,,Point(-4.858 50.243),,St Michael Caerhays
3.985348411515066,Q6406881,Carlyon,http://www.wikidata.org/entity/Q6406881,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q6406881,node,50,,Point(-4.711 50.361),,Kilhallon
7.157015334181408,Q11762493,Carlyon,http://www.wikidata.org/entity/Q11762493,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q11762493,node,49,,Point(-4.8001 50.3178),,London Apprentice
14.22270886461762,Q7227985,Carlyon,http://www.wikidata.org/entity/Q7227985,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7227985,node,49,,Point(-4.61 50.34),,"Pont, Cornwall"
10.222454920856864,Q1870408,Hoober,http://www.wikidata.org/entity/Q1870408,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q1870408,node,60,,Point(-1.3 53.45),,Thrybergh
18.183401410822277,Q5897476,Hoober,http://www.wikidata.org/entity/Q5897476,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q5897476,node,51,,Point(-1.534 53.522),,Hood Green
6.768195471628502,Q1619619,Hoober,http://www.wikidata.org/entity/Q1619619,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q1619619,node,50,,Point(-1.38 53.57),,Grimethorpe
16.805782356344107,Q2384117,Hoober,http://www.wikidata.org/entity/Q2384117,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2384117,node,50,,Point(-1.5132 53.5606),,Gawber
8.053910665962695,Q5580371,Hoober,http://www.wikidata.org/entity/Q5580371,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q5580371,node,50,,Point(-1.3 53.53),,Goldthorpe
0.21188359814036417,Q2088364,Postwick with Witton,http://www.wikidata.org/entity/Q2088364,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2088364,node,100,,Point(1.4 52.625),,Postwick with Witton
8.440358438993044,Q2530673,Postwick with Witton,http://www.wikidata.org/entity/Q2530673,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2530673,node,52,,Point(1.4473 52.6843),,Woodbastwick
11.314792661669884,Q130191,Postwick with Witton,http://www.wikidata.org/entity/Q130191,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q130191,node,51,,Point(1.299167 52.628056),,Norwich
14.637465322337995,Q1910534,Postwick with Witton,http://www.wikidata.org/entity/Q1910534,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q1910534,node,51,,Point(1.374969444 52.494819444),,Woodton
8.790329819234143,Q2025415,Postwick with Witton,http://www.wikidata.org/entity/Q2025415,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2025415,node,51,,Point(1.43 52.55),,Thurton
